detector,seed,phase_definition,nominal_fpr,unit,flight_class,calibration_phase,test_phase,n,false_alarms,false_alarm_rate,threshold,matched_fc
isolation_forest,0,primary,0.01,11,3,cruise,climb,53678,214,0.00398673572040687,0.46180694252127313,True
isolation_forest,0,primary,0.01,11,3,cruise,cruise,86535,845,0.009764835037845958,0.46180694252127313,True
isolation_forest,0,primary,0.01,11,3,cruise,descent,73093,7678,0.10504425868414212,0.46180694252127313,True
isolation_forest,0,primary,0.01,14,1,cruise,climb,12241,688,0.05620455845110694,0.46180694252127313,False
isolation_forest,0,primary,0.01,14,1,cruise,cruise,33377,1697,0.050843395152350424,0.46180694252127313,False
isolation_forest,0,primary,0.01,14,1,cruise,descent,26650,7498,0.28135084427767354,0.46180694252127313,False
isolation_forest,0,primary,0.01,15,2,cruise,climb,48789,339,0.006948287523827092,0.46180694252127313,False
isolation_forest,0,primary,0.01,15,2,cruise,cruise,53466,653,0.012213369244005536,0.46180694252127313,False
isolation_forest,0,primary,0.01,15,2,cruise,descent,45284,9497,0.20972087271442452,0.46180694252127313,False
isolation_forest,0,primary,0.01,all,mixed,cruise,climb,114708,1241,0.010818774627750462,0.46180694252127313,False
isolation_forest,0,primary,0.01,all,mixed,cruise,cruise,173378,3195,0.018427943568388148,0.46180694252127313,False
isolation_forest,0,primary,0.01,all,mixed,cruise,descent,145027,24673,0.1701269418797879,0.46180694252127313,False
isolation_forest,0,primary,0.01,11,3,descent,climb,53678,11,0.0002049256678713812,0.6449019865068693,True
isolation_forest,0,primary,0.01,11,3,descent,cruise,86535,127,0.0014676142601259606,0.6449019865068693,True
isolation_forest,0,primary,0.01,11,3,descent,descent,73093,835,0.011423802552912043,0.6449019865068693,True
isolation_forest,0,primary,0.01,14,1,descent,climb,12241,80,0.006535413773384528,0.6449019865068693,False
isolation_forest,0,primary,0.01,14,1,descent,cruise,33377,114,0.0034155256613835876,0.6449019865068693,False
isolation_forest,0,primary,0.01,14,1,descent,descent,26650,172,0.006454033771106942,0.6449019865068693,False
isolation_forest,0,primary,0.01,15,2,descent,climb,48789,33,0.0006763819713460001,0.6449019865068693,False
isolation_forest,0,primary,0.01,15,2,descent,cruise,53466,114,0.0021321961620469083,0.6449019865068693,False
isolation_forest,0,primary,0.01,15,2,descent,descent,45284,329,0.007265259252716191,0.6449019865068693,False
isolation_forest,0,primary,0.01,all,mixed,descent,climb,114708,124,0.0010810056839976288,0.6449019865068693,False
isolation_forest,0,primary,0.01,all,mixed,descent,cruise,173378,355,0.002047549285376461,0.6449019865068693,False
isolation_forest,0,primary,0.01,all,mixed,descent,descent,145027,1336,0.009212077751039462,0.6449019865068693,False
isolation_forest,0,primary,0.02,11,3,climb,climb,53678,571,0.010637505123141697,0.40998048102633583,True
isolation_forest,0,primary,0.02,11,3,climb,cruise,86535,2569,0.029687409718610967,0.40998048102633583,True
isolation_forest,0,primary,0.02,11,3,climb,descent,73093,21747,0.29752507080021345,0.40998048102633583,True
isolation_forest,0,primary,0.02,14,1,climb,climb,12241,1337,0.10922310268768891,0.40998048102633583,False
isolation_forest,0,primary,0.02,14,1,climb,cruise,33377,3792,0.11361116936812775,0.40998048102633583,False
isolation_forest,0,primary,0.02,14,1,climb,descent,26650,14538,0.545515947467167,0.40998048102633583,False
isolation_forest,0,primary,0.02,15,2,climb,climb,48789,949,0.019451105782041032,0.40998048102633583,False
isolation_forest,0,primary,0.02,15,2,climb,cruise,53466,1908,0.035686230501627204,0.40998048102633583,False
isolation_forest,0,primary,0.02,15,2,climb,descent,45284,21782,0.48100874481052913,0.40998048102633583,False
isolation_forest,0,primary,0.02,all,mixed,climb,climb,114708,2857,0.024906719670816334,0.40998048102633583,False
isolation_forest,0,primary,0.02,all,mixed,climb,cruise,173378,8269,0.04769347898810691,0.40998048102633583,False
isolation_forest,0,primary,0.02,all,mixed,climb,descent,145027,58067,0.4003875140491081,0.40998048102633583,False
isolation_forest,0,primary,0.02,11,3,cruise,climb,53678,337,0.006278177279332315,0.43649761214523736,True
isolation_forest,0,primary,0.02,11,3,cruise,cruise,86535,1374,0.015877968452071418,0.43649761214523736,True
isolation_forest,0,primary,0.02,11,3,cruise,descent,73093,13031,0.17827972582873872,0.43649761214523736,True
isolation_forest,0,primary,0.02,14,1,cruise,climb,12241,856,0.06992892737521444,0.43649761214523736,False
isolation_forest,0,primary,0.02,14,1,cruise,cruise,33377,2596,0.07777811067501574,0.43649761214523736,False
isolation_forest,0,primary,0.02,14,1,cruise,descent,26650,10625,0.398686679174484,0.43649761214523736,False
isolation_forest,0,primary,0.02,15,2,cruise,climb,48789,528,0.010822111541536002,0.43649761214523736,False
isolation_forest,0,primary,0.02,15,2,cruise,cruise,53466,1187,0.022201024950435792,0.43649761214523736,False
isolation_forest,0,primary,0.02,15,2,cruise,descent,45284,15282,0.3374701881459235,0.43649761214523736,False
isolation_forest,0,primary,0.02,all,mixed,cruise,climb,114708,1721,0.015003312759354187,0.43649761214523736,False
isolation_forest,0,primary,0.02,all,mixed,cruise,cruise,173378,5157,0.029744258210384247,0.43649761214523736,False
isolation_forest,0,primary,0.02,all,mixed,cruise,descent,145027,38938,0.2684879367290229,0.43649761214523736,False
isolation_forest,0,primary,0.02,11,3,descent,climb,53678,42,0.0007824434591452736,0.5770459682115585,True
isolation_forest,0,primary,0.02,11,3,descent,cruise,86535,270,0.0031201248049922,0.5770459682115585,True
isolation_forest,0,primary,0.02,11,3,descent,descent,73093,1475,0.020179770976700914,0.5770459682115585,True
isolation_forest,0,primary,0.02,14,1,descent,climb,12241,158,0.012907442202434442,0.5770459682115585,False
isolation_forest,0,primary,0.02,14,1,descent,cruise,33377,393,0.011774575306348683,0.5770459682115585,False
isolation_forest,0,primary,0.02,14,1,descent,descent,26650,441,0.016547842401500937,0.5770459682115585,False
isolation_forest,0,primary,0.02,15,2,descent,climb,48789,79,0.001619217446555576,0.5770459682115585,False
isolation_forest,0,primary,0.02,15,2,descent,cruise,53466,189,0.003534956794972506,0.5770459682115585,False
isolation_forest,0,primary,0.02,15,2,descent,descent,45284,802,0.017710449606925183,0.5770459682115585,False
isolation_forest,0,primary,0.02,all,mixed,descent,climb,114708,279,0.002432262788994665,0.5770459682115585,False
isolation_forest,0,primary,0.02,all,mixed,descent,cruise,173378,852,0.004914118284903506,0.5770459682115585,False
isolation_forest,0,primary,0.02,all,mixed,descent,descent,145027,2718,0.018741337819854233,0.5770459682115585,False
isolation_forest,0,alt_rate,0.005,11,3,climb,climb,58507,209,0.003572222127266823,0.4751934626505091,True
isolation_forest,0,alt_rate,0.005,11,3,climb,cruise,83871,357,0.0042565368244089135,0.4751934626505091,True
isolation_forest,0,alt_rate,0.005,11,3,climb,descent,70928,6205,0.08748308143469434,0.4751934626505091,True
isolation_forest,0,alt_rate,0.005,14,1,climb,climb,13993,765,0.05467019223897663,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,14,1,climb,cruise,30506,831,0.02724054284403068,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,14,1,climb,descent,27769,6388,0.23004069285894344,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,15,2,climb,climb,53843,289,0.005367457236781011,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,15,2,climb,cruise,43303,133,0.0030713807357457914,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,15,2,climb,descent,50393,7826,0.15529934713154606,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,all,mixed,climb,climb,126343,1263,0.009996596566489635,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,all,mixed,climb,cruise,157680,1321,0.008377727042110603,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,all,mixed,climb,descent,149090,20419,0.13695754242403918,0.4751934626505091,False
isolation_forest,0,alt_rate,0.005,11,3,cruise,climb,58507,296,0.005059223682636266,0.4510193323132527,True
isolation_forest,0,alt_rate,0.005,11,3,cruise,cruise,83871,488,0.005818459300592577,0.4510193323132527,True
isolation_forest,0,alt_rate,0.005,11,3,cruise,descent,70928,10117,0.14263760433115272,0.4510193323132527,True
isolation_forest,0,alt_rate,0.005,14,1,cruise,climb,13993,944,0.06746230257986136,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,14,1,cruise,cruise,30506,1055,0.03458336065036386,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,14,1,cruise,descent,27769,9607,0.34596132377831396,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,15,2,cruise,climb,53843,414,0.007689021785561726,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,15,2,cruise,cruise,43303,170,0.003925825000577327,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,15,2,cruise,descent,50393,12331,0.24469668406326275,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,all,mixed,cruise,climb,126343,1654,0.013091346572425857,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,all,mixed,cruise,cruise,157680,1713,0.010863774733637747,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,all,mixed,cruise,descent,149090,32055,0.2150043597826816,0.4510193323132527,False
isolation_forest,0,alt_rate,0.005,11,3,descent,climb,58507,2,3.418394380159639e-05,0.7111264994182409,True
isolation_forest,0,alt_rate,0.005,11,3,descent,cruise,83871,29,0.0003457690977811162,0.7111264994182409,True
isolation_forest,0,alt_rate,0.005,11,3,descent,descent,70928,298,0.0042014437175727495,0.7111264994182409,True
isolation_forest,0,alt_rate,0.005,14,1,descent,climb,13993,41,0.002930036446794826,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,14,1,descent,cruise,30506,14,0.0004589261128958238,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,14,1,descent,descent,27769,149,0.005365695559796896,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,15,2,descent,climb,53843,23,0.00042716787697565144,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,15,2,descent,cruise,43303,6,0.00013855852943214095,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,15,2,descent,descent,50393,224,0.004445061814140853,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,all,mixed,descent,climb,126343,66,0.0005223874690327125,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,all,mixed,descent,cruise,157680,49,0.00031075596144089295,0.7111264994182409,False
isolation_forest,0,alt_rate,0.005,all,mixed,descent,descent,149090,671,0.004500637199007311,0.7111264994182409,False
isolation_forest,0,alt_rate,0.01,11,3,climb,climb,58507,437,0.0074691917206488115,0.43058187747831056,True
isolation_forest,0,alt_rate,0.01,11,3,climb,cruise,83871,751,0.008954227325297182,0.43058187747831056,True
isolation_forest,0,alt_rate,0.01,11,3,climb,descent,70928,15529,0.2189403338596887,0.43058187747831056,True
isolation_forest,0,alt_rate,0.01,14,1,climb,climb,13993,1146,0.08189809190309441,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,14,1,climb,cruise,30506,1412,0.04628597652920737,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,14,1,climb,descent,27769,12738,0.4587129532932407,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,15,2,climb,climb,53843,587,0.010902067121074234,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,15,2,climb,cruise,43303,214,0.004941920883079694,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,15,2,climb,descent,50393,17723,0.351695672017939,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,all,mixed,climb,climb,126343,2170,0.017175466784863428,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,all,mixed,climb,cruise,157680,2377,0.015074835109081685,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,all,mixed,climb,descent,149090,45990,0.3084713931182507,0.43058187747831056,False
isolation_forest,0,alt_rate,0.01,11,3,cruise,climb,58507,448,0.007657203411557591,0.42964144875109156,True
isolation_forest,0,alt_rate,0.01,11,3,cruise,cruise,83871,772,0.00920461184438006,0.42964144875109156,True
isolation_forest,0,alt_rate,0.01,11,3,cruise,descent,70928,15820,0.22304308594631175,0.42964144875109156,True
isolation_forest,0,alt_rate,0.01,14,1,cruise,climb,13993,1154,0.0824698063317373,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,14,1,cruise,cruise,30506,1442,0.04726938962826985,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,14,1,cruise,descent,27769,12917,0.4651589902409161,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,15,2,cruise,climb,53843,602,0.01118065486692792,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,15,2,cruise,cruise,43303,218,0.005034293236034455,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,15,2,cruise,descent,50393,17958,0.3563590181175957,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,all,mixed,cruise,climb,126343,2204,0.017444575481031795,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,all,mixed,cruise,cruise,157680,2432,0.015423642820903095,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,all,mixed,cruise,descent,149090,46695,0.3132000804882957,0.42964144875109156,False
isolation_forest,0,alt_rate,0.01,11,3,descent,climb,58507,8,0.00013673577520638557,0.6683289404670957,True
isolation_forest,0,alt_rate,0.01,11,3,descent,cruise,83871,69,0.000822691991272311,0.6683289404670957,True
isolation_forest,0,alt_rate,0.01,11,3,descent,descent,70928,667,0.00940390254906384,0.6683289404670957,True
isolation_forest,0,alt_rate,0.01,14,1,descent,climb,13993,68,0.004859572643464589,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,14,1,descent,cruise,30506,58,0.001901265324854127,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,14,1,descent,descent,27769,168,0.00604991177211999,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,15,2,descent,climb,53843,31,0.0005757480080976171,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,15,2,descent,cruise,43303,10,0.0002309308823869016,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,15,2,descent,descent,50393,368,0.00730260155180283,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,all,mixed,descent,climb,126343,107,0.0008469008967651551,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,all,mixed,descent,cruise,157680,137,0.0008688483003551497,0.6683289404670957,False
isolation_forest,0,alt_rate,0.01,all,mixed,descent,descent,149090,1203,0.008068951639949024,0.6683289404670957,False
isolation_forest,0,alt_rate,0.02,11,3,climb,climb,58507,602,0.010289367084280514,0.4114606263830663,True
isolation_forest,0,alt_rate,0.02,11,3,climb,cruise,83871,1167,0.013914225417605609,0.4114606263830663,True
isolation_forest,0,alt_rate,0.02,11,3,climb,descent,70928,22380,0.3155312429505978,0.4114606263830663,True
isolation_forest,0,alt_rate,0.02,14,1,climb,climb,13993,1579,0.11284213535339098,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,14,1,climb,cruise,30506,2019,0.06618370156690487,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,14,1,climb,descent,27769,15761,0.5675753538118046,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,15,2,climb,climb,53843,985,0.01829392864439203,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,15,2,climb,cruise,43303,337,0.007782370736438584,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,15,2,climb,descent,50393,22854,0.4535153691981029,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,all,mixed,climb,climb,126343,3166,0.025058768590266182,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,all,mixed,climb,cruise,157680,3523,0.022342719431760527,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,all,mixed,climb,descent,149090,60995,0.4091152994835334,0.4114606263830663,False
isolation_forest,0,alt_rate,0.02,11,3,cruise,climb,58507,688,0.011759276667749159,0.404560112530677,True
isolation_forest,0,alt_rate,0.02,11,3,cruise,cruise,83871,1473,0.017562685552813248,0.404560112530677,True
isolation_forest,0,alt_rate,0.02,11,3,cruise,descent,70928,25351,0.35741879088653283,0.404560112530677,True
isolation_forest,0,alt_rate,0.02,14,1,cruise,climb,13993,1879,0.13428142642749946,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,14,1,cruise,cruise,30506,2299,0.07536222382482134,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,14,1,cruise,descent,27769,16563,0.5964564802477583,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,15,2,cruise,climb,53843,1194,0.02217558456995338,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,15,2,cruise,cruise,43303,487,0.011246333972242109,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,15,2,cruise,descent,50393,24572,0.4876074057904868,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,all,mixed,cruise,climb,126343,3761,0.029768170773212605,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,all,mixed,cruise,cruise,157680,4259,0.027010400811770675,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,all,mixed,cruise,descent,149090,66486,0.4459454021061104,0.404560112530677,False
isolation_forest,0,alt_rate,0.02,11,3,descent,climb,58507,52,0.0008887825388415061,0.5909840212213668,True
isolation_forest,0,alt_rate,0.02,11,3,descent,cruise,83871,155,0.00184807621227838,0.5909840212213668,True
isolation_forest,0,alt_rate,0.02,11,3,descent,descent,70928,1377,0.019414053688247238,0.5909840212213668,True
isolation_forest,0,alt_rate,0.02,14,1,descent,climb,13993,130,0.009290359465447009,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,14,1,descent,cruise,30506,260,0.008522913525208156,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,14,1,descent,descent,27769,350,0.012603982858583312,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,15,2,descent,climb,53843,65,0.0012072135653659714,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,15,2,descent,cruise,43303,33,0.0007620719118767753,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,15,2,descent,descent,50393,778,0.01543865219375707,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,all,mixed,descent,climb,126343,247,0.0019549955280466665,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,all,mixed,descent,cruise,157680,448,0.002841197361745307,0.5909840212213668,False
isolation_forest,0,alt_rate,0.02,all,mixed,descent,descent,149090,2505,0.016801931719095848,0.5909840212213668,False
isolation_forest,1,primary,0.005,11,3,climb,climb,53678,161,0.0029993665933902157,0.4754064899439718,True
isolation_forest,1,primary,0.005,11,3,climb,cruise,86535,714,0.008250996706534928,0.4754064899439718,True
isolation_forest,1,primary,0.005,11,3,climb,descent,73093,5603,0.07665576731013914,0.4754064899439718,True
isolation_forest,1,primary,0.005,14,1,climb,climb,12241,602,0.04917898864471857,0.4754064899439718,False
isolation_forest,1,primary,0.005,14,1,climb,cruise,33377,1234,0.036971567246906555,0.4754064899439718,False
isolation_forest,1,primary,0.005,14,1,climb,descent,26650,5424,0.20352720450281425,0.4754064899439718,False
isolation_forest,1,primary,0.005,15,2,climb,climb,48789,275,0.005636516427883334,0.4754064899439718,False
isolation_forest,1,primary,0.005,15,2,climb,cruise,53466,429,0.008023790820334418,0.4754064899439718,False
isolation_forest,1,primary,0.005,15,2,climb,descent,45284,6659,0.14704973058917056,0.4754064899439718,False
isolation_forest,1,primary,0.005,all,mixed,climb,climb,114708,1038,0.009049063709593054,0.4754064899439718,False
isolation_forest,1,primary,0.005,all,mixed,climb,cruise,173378,2377,0.013709928595323512,0.4754064899439718,False
isolation_forest,1,primary,0.005,all,mixed,climb,descent,145027,17686,0.12194970591682928,0.4754064899439718,False
isolation_forest,1,primary,0.005,11,3,cruise,climb,53678,86,0.0016021461306307985,0.5274162877294053,True
isolation_forest,1,primary,0.005,11,3,cruise,cruise,86535,449,0.005188651990524065,0.5274162877294053,True
isolation_forest,1,primary,0.005,11,3,cruise,descent,73093,2673,0.03656984936998071,0.5274162877294053,True
isolation_forest,1,primary,0.005,14,1,cruise,climb,12241,261,0.02132178743566702,0.5274162877294053,False
isolation_forest,1,primary,0.005,14,1,cruise,cruise,33377,674,0.02019354645414507,0.5274162877294053,False
isolation_forest,1,primary,0.005,14,1,cruise,descent,26650,2068,0.0775984990619137,0.5274162877294053,False
isolation_forest,1,primary,0.005,15,2,cruise,climb,48789,146,0.0029924778126216977,0.5274162877294053,False
isolation_forest,1,primary,0.005,15,2,cruise,cruise,53466,271,0.005068641753637826,0.5274162877294053,False
isolation_forest,1,primary,0.005,15,2,cruise,descent,45284,2582,0.05701793127815564,0.5274162877294053,False
isolation_forest,1,primary,0.005,all,mixed,cruise,climb,114708,493,0.004297869372667992,0.5274162877294053,False
isolation_forest,1,primary,0.005,all,mixed,cruise,cruise,173378,1394,0.008040235785393764,0.5274162877294053,False
isolation_forest,1,primary,0.005,all,mixed,cruise,descent,145027,7323,0.050494045936273935,0.5274162877294053,False
isolation_forest,1,primary,0.005,11,3,descent,climb,53678,0,0.0,0.6969182365380919,True
isolation_forest,1,primary,0.005,11,3,descent,cruise,86535,53,0.0006124689432021725,0.6969182365380919,True
isolation_forest,1,primary,0.005,11,3,descent,descent,73093,460,0.0062933523045982515,0.6969182365380919,True
isolation_forest,1,primary,0.005,14,1,descent,climb,12241,51,0.004166326280532636,0.6969182365380919,False
isolation_forest,1,primary,0.005,14,1,descent,cruise,33377,58,0.0017377235821074393,0.6969182365380919,False
isolation_forest,1,primary,0.005,14,1,descent,descent,26650,149,0.005590994371482177,0.6969182365380919,False
isolation_forest,1,primary,0.005,15,2,descent,climb,48789,24,0.0004919141609789092,0.6969182365380919,False
isolation_forest,1,primary,0.005,15,2,descent,cruise,53466,43,0.0008042494295440092,0.6969182365380919,False
isolation_forest,1,primary,0.005,15,2,descent,descent,45284,240,0.005299885169154668,0.6969182365380919,False
isolation_forest,1,primary,0.005,all,mixed,descent,climb,114708,75,0.0006538340830630819,0.6969182365380919,False
isolation_forest,1,primary,0.005,all,mixed,descent,cruise,173378,154,0.0008882326477407745,0.6969182365380919,False
isolation_forest,1,primary,0.005,all,mixed,descent,descent,145027,849,0.005854082343287802,0.6969182365380919,False
isolation_forest,1,primary,0.01,11,3,climb,climb,53678,341,0.006352695704012817,0.43420640167006946,True
isolation_forest,1,primary,0.01,11,3,climb,cruise,86535,1598,0.018466516438435315,0.43420640167006946,True
isolation_forest,1,primary,0.01,11,3,climb,descent,73093,12539,0.17154857510295105,0.43420640167006946,True
isolation_forest,1,primary,0.01,14,1,climb,climb,12241,846,0.06911200065354138,0.43420640167006946,False
isolation_forest,1,primary,0.01,14,1,climb,cruise,33377,2469,0.07397309524522876,0.43420640167006946,False
isolation_forest,1,primary,0.01,14,1,climb,descent,26650,10258,0.3849155722326454,0.43420640167006946,False
isolation_forest,1,primary,0.01,15,2,climb,climb,48789,570,0.011682961323249093,0.43420640167006946,False
isolation_forest,1,primary,0.01,15,2,climb,cruise,53466,1098,0.02053641566603075,0.43420640167006946,False
isolation_forest,1,primary,0.01,15,2,climb,descent,45284,14135,0.3121411536083385,0.43420640167006946,False
isolation_forest,1,primary,0.01,all,mixed,climb,climb,114708,1757,0.015317153119224465,0.43420640167006946,False
isolation_forest,1,primary,0.01,all,mixed,climb,cruise,173378,5165,0.02979040016611104,0.43420640167006946,False
isolation_forest,1,primary,0.01,all,mixed,climb,descent,145027,36932,0.25465602956690825,0.43420640167006946,False
isolation_forest,1,primary,0.01,11,3,cruise,climb,53678,189,0.0035209955661537314,0.4676587246378491,True
isolation_forest,1,primary,0.01,11,3,cruise,cruise,86535,775,0.00895591379210724,0.4676587246378491,True
isolation_forest,1,primary,0.01,11,3,cruise,descent,73093,6528,0.0893108779226465,0.4676587246378491,True
isolation_forest,1,primary,0.01,14,1,cruise,climb,12241,652,0.0532636222530839,0.4676587246378491,False
isolation_forest,1,primary,0.01,14,1,cruise,cruise,33377,1382,0.04140575845642209,0.4676587246378491,False
isolation_forest,1,primary,0.01,14,1,cruise,descent,26650,6182,0.23196998123827392,0.4676587246378491,False
isolation_forest,1,primary,0.01,15,2,cruise,climb,48789,300,0.006148927012236365,0.4676587246378491,False
isolation_forest,1,primary,0.01,15,2,cruise,cruise,53466,490,0.009164702801780571,0.4676587246378491,False
isolation_forest,1,primary,0.01,15,2,cruise,descent,45284,7709,0.17023672820422225,0.4676587246378491,False
isolation_forest,1,primary,0.01,all,mixed,cruise,climb,114708,1141,0.00994699585033302,0.4676587246378491,False
isolation_forest,1,primary,0.01,all,mixed,cruise,cruise,173378,2647,0.015267219601102793,0.4676587246378491,False
isolation_forest,1,primary,0.01,all,mixed,cruise,descent,145027,20419,0.1407944727533494,0.4676587246378491,False
isolation_forest,1,primary,0.01,11,3,descent,climb,53678,7,0.00013040724319087895,0.6446179113224348,True
isolation_forest,1,primary,0.01,11,3,descent,cruise,86535,119,0.0013751661177558213,0.6446179113224348,True
isolation_forest,1,primary,0.01,11,3,descent,descent,73093,902,0.012340442997277441,0.6446179113224348,True
isolation_forest,1,primary,0.01,14,1,descent,climb,12241,77,0.006290335756882608,0.6446179113224348,False
isolation_forest,1,primary,0.01,14,1,descent,cruise,33377,186,0.005572699763310064,0.6446179113224348,False
isolation_forest,1,primary,0.01,14,1,descent,descent,26650,186,0.006979362101313321,0.6446179113224348,False
isolation_forest,1,primary,0.01,15,2,descent,climb,48789,34,0.0006968783947201213,0.6446179113224348,False
isolation_forest,1,primary,0.01,15,2,descent,cruise,53466,106,0.001982568361201511,0.6446179113224348,False
isolation_forest,1,primary,0.01,15,2,descent,descent,45284,337,0.007441922091688013,0.6446179113224348,False
isolation_forest,1,primary,0.01,all,mixed,descent,climb,114708,118,0.0010286989573525822,0.6446179113224348,False
isolation_forest,1,primary,0.01,all,mixed,descent,cruise,173378,411,0.002370542975464015,0.6446179113224348,False
isolation_forest,1,primary,0.01,all,mixed,descent,descent,145027,1425,0.009825756583256911,0.6446179113224348,False
isolation_forest,1,primary,0.02,11,3,climb,climb,53678,507,0.009445210328253661,0.41726701475303346,True
isolation_forest,1,primary,0.02,11,3,climb,cruise,86535,2323,0.026844629340729186,0.41726701475303346,True
isolation_forest,1,primary,0.02,11,3,climb,descent,73093,18263,0.24985976769321275,0.41726701475303346,True
isolation_forest,1,primary,0.02,14,1,climb,climb,12241,1204,0.09835797728943714,0.41726701475303346,False
isolation_forest,1,primary,0.02,14,1,climb,cruise,33377,3359,0.10063816400515325,0.41726701475303346,False
isolation_forest,1,primary,0.02,14,1,climb,descent,26650,12880,0.4833020637898687,0.41726701475303346,False
isolation_forest,1,primary,0.02,15,2,climb,climb,48789,901,0.018467277460083215,0.41726701475303346,False
isolation_forest,1,primary,0.02,15,2,climb,cruise,53466,1586,0.02966371151759997,0.41726701475303346,False
isolation_forest,1,primary,0.02,15,2,climb,descent,45284,18691,0.41275064040279125,0.41726701475303346,False
isolation_forest,1,primary,0.02,all,mixed,climb,climb,114708,2612,0.0227708616661436,0.41726701475303346,False
isolation_forest,1,primary,0.02,all,mixed,climb,cruise,173378,7268,0.041919966777791876,0.41726701475303346,False
isolation_forest,1,primary,0.02,all,mixed,climb,descent,145027,49834,0.3436187744351052,0.41726701475303346,False
isolation_forest,1,primary,0.02,11,3,cruise,climb,53678,295,0.005495733820187042,0.4412157699028381,True
isolation_forest,1,primary,0.02,11,3,cruise,cruise,86535,1335,0.015427283758016988,0.4412157699028381,True
isolation_forest,1,primary,0.02,11,3,cruise,descent,73093,10920,0.14939871123089762,0.4412157699028381,True
isolation_forest,1,primary,0.02,14,1,cruise,climb,12241,798,0.06519075238951066,0.4412157699028381,False
isolation_forest,1,primary,0.02,14,1,cruise,cruise,33377,2124,0.06363663600683105,0.4412157699028381,False
isolation_forest,1,primary,0.02,14,1,cruise,descent,26650,9272,0.3479174484052533,0.4412157699028381,False
