seed,loss_epoch_1,loss_epoch_2,loss_epoch_3
0,0.9215279817581177,0.8138274550437927,0.7322123646736145
1,0.976671576499939,0.908125102519989,0.8354502320289612
2,0.935776948928833,0.8345199823379517,0.7427628040313721
