detector,phase_definition,subset,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
raw_pca,alt_rate,official_test,14,14,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,14,1,descent,914,0,0,0
raw_pca,alt_rate,official_test,14,15,1,overall,1930,0,0,0
raw_pca,alt_rate,official_test,14,15,1,climb,545,0,0,0
raw_pca,alt_rate,official_test,14,15,1,cruise,661,0,0,0
raw_pca,alt_rate,official_test,14,15,1,descent,724,0,0,0
raw_pca,alt_rate,official_test,14,16,1,overall,1528,42,1,17
raw_pca,alt_rate,official_test,14,16,1,climb,495,0,0,0
raw_pca,alt_rate,official_test,14,16,1,cruise,475,0,0,0
raw_pca,alt_rate,official_test,14,16,1,descent,558,42,1,17
raw_pca,alt_rate,official_test,14,17,1,overall,2641,0,0,0
raw_pca,alt_rate,official_test,14,17,1,climb,1220,0,0,0
raw_pca,alt_rate,official_test,14,17,1,cruise,41,0,0,0
raw_pca,alt_rate,official_test,14,17,1,descent,1380,0,0,0
raw_pca,alt_rate,official_test,14,18,1,overall,2629,0,0,0
raw_pca,alt_rate,official_test,14,18,1,climb,563,0,0,0
raw_pca,alt_rate,official_test,14,18,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,18,1,descent,914,0,0,0
raw_pca,alt_rate,official_test,14,19,1,overall,1706,1,1,1
raw_pca,alt_rate,official_test,14,19,1,climb,33,0,0,0
raw_pca,alt_rate,official_test,14,19,1,cruise,59,0,0,0
raw_pca,alt_rate,official_test,14,19,1,descent,1614,1,1,1
raw_pca,alt_rate,official_test,14,20,1,overall,2629,1,1,1
raw_pca,alt_rate,official_test,14,20,1,climb,563,0,0,0
raw_pca,alt_rate,official_test,14,20,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,20,1,descent,914,1,1,1
raw_pca,alt_rate,official_test,14,21,1,overall,1706,1,1,1
raw_pca,alt_rate,official_test,14,21,1,climb,33,0,0,0
raw_pca,alt_rate,official_test,14,21,1,cruise,59,0,0,0
raw_pca,alt_rate,official_test,14,21,1,descent,1614,1,1,1
raw_pca,alt_rate,official_test,14,22,1,overall,1887,207,1,21
raw_pca,alt_rate,official_test,14,22,1,climb,262,0,0,0
raw_pca,alt_rate,official_test,14,22,1,cruise,1323,169,1,12
raw_pca,alt_rate,official_test,14,22,1,descent,302,38,1,10
raw_pca,alt_rate,official_test,14,23,1,overall,2629,0,0,0
raw_pca,alt_rate,official_test,14,23,1,climb,563,0,0,0
raw_pca,alt_rate,official_test,14,23,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,23,1,descent,914,0,0,0
raw_pca,alt_rate,official_test,14,24,1,overall,2641,0,0,0
raw_pca,alt_rate,official_test,14,24,1,climb,1220,0,0,0
raw_pca,alt_rate,official_test,14,24,1,cruise,41,0,0,0
raw_pca,alt_rate,official_test,14,24,1,descent,1380,0,0,0
raw_pca,alt_rate,official_test,14,25,1,overall,2551,9,1,3
raw_pca,alt_rate,official_test,14,25,1,climb,94,0,0,0
raw_pca,alt_rate,official_test,14,25,1,cruise,2339,0,0,0
raw_pca,alt_rate,official_test,14,25,1,descent,118,9,1,3
raw_pca,alt_rate,official_test,14,26,1,overall,2034,11,1,4
raw_pca,alt_rate,official_test,14,26,1,climb,129,1,1,1
raw_pca,alt_rate,official_test,14,26,1,cruise,1107,0,0,0
raw_pca,alt_rate,official_test,14,26,1,descent,798,10,1,3
raw_pca,alt_rate,official_test,14,27,1,overall,1887,207,1,21
raw_pca,alt_rate,official_test,14,27,1,climb,262,0,0,0
raw_pca,alt_rate,official_test,14,27,1,cruise,1323,169,1,12
raw_pca,alt_rate,official_test,14,27,1,descent,302,38,1,10
raw_pca,alt_rate,official_test,14,28,1,overall,2629,4,1,3
raw_pca,alt_rate,official_test,14,28,1,climb,563,0,0,0
raw_pca,alt_rate,official_test,14,28,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,28,1,descent,914,4,1,3
raw_pca,alt_rate,official_test,14,29,1,overall,1887,195,1,18
raw_pca,alt_rate,official_test,14,29,1,climb,262,0,0,0
raw_pca,alt_rate,official_test,14,29,1,cruise,1323,166,1,13
raw_pca,alt_rate,official_test,14,29,1,descent,302,29,1,6
raw_pca,alt_rate,official_test,14,30,1,overall,1528,105,1,35
raw_pca,alt_rate,official_test,14,30,1,climb,495,0,0,0
raw_pca,alt_rate,official_test,14,30,1,cruise,475,0,0,0
raw_pca,alt_rate,official_test,14,30,1,descent,558,105,1,35
raw_pca,alt_rate,official_test,14,31,1,overall,2629,9,1,3
raw_pca,alt_rate,official_test,14,31,1,climb,563,0,0,0
raw_pca,alt_rate,official_test,14,31,1,cruise,1152,0,0,0
raw_pca,alt_rate,official_test,14,31,1,descent,914,9,1,3
raw_pca,alt_rate,official_test,14,32,1,overall,1006,0,0,0
raw_pca,alt_rate,official_test,14,32,1,climb,330,0,0,0
raw_pca,alt_rate,official_test,14,32,1,cruise,232,0,0,0
raw_pca,alt_rate,official_test,14,32,1,descent,444,0,0,0
raw_pca,alt_rate,official_test,14,33,1,overall,1528,127,1,34
raw_pca,alt_rate,official_test,14,33,1,climb,495,0,0,0
raw_pca,alt_rate,official_test,14,33,1,cruise,475,0,0,0
raw_pca,alt_rate,official_test,14,33,1,descent,558,127,1,34
raw_pca,alt_rate,official_test,14,34,1,overall,1944,0,0,0
raw_pca,alt_rate,official_test,14,34,1,climb,164,0,0,0
raw_pca,alt_rate,official_test,14,34,1,cruise,1524,0,0,0
raw_pca,alt_rate,official_test,14,34,1,descent,256,0,0,0
raw_pca,alt_rate,official_test,14,35,1,overall,1706,3,1,3
raw_pca,alt_rate,official_test,14,35,1,climb,33,0,0,0
raw_pca,alt_rate,official_test,14,35,1,cruise,59,0,0,0
raw_pca,alt_rate,official_test,14,35,1,descent,1614,3,1,3
raw_pca,alt_rate,official_test,15,1,2,overall,2669,3,1,2
raw_pca,alt_rate,official_test,15,1,2,climb,705,0,0,0
raw_pca,alt_rate,official_test,15,1,2,cruise,555,0,0,0
raw_pca,alt_rate,official_test,15,1,2,descent,1409,3,1,2
raw_pca,alt_rate,official_test,15,2,2,overall,7711,0,0,0
raw_pca,alt_rate,official_test,15,2,2,climb,1947,0,0,0
raw_pca,alt_rate,official_test,15,2,2,cruise,3098,0,0,0
raw_pca,alt_rate,official_test,15,2,2,descent,2666,0,0,0
raw_pca,alt_rate,official_test,15,3,2,overall,5503,144,1,26
raw_pca,alt_rate,official_test,15,3,2,climb,3076,0,0,0
raw_pca,alt_rate,official_test,15,3,2,cruise,995,0,0,0
raw_pca,alt_rate,official_test,15,3,2,descent,1432,144,1,26
raw_pca,alt_rate,official_test,15,4,2,overall,6372,2,1,1
raw_pca,alt_rate,official_test,15,4,2,climb,2890,0,0,0
raw_pca,alt_rate,official_test,15,4,2,cruise,2106,0,0,0
raw_pca,alt_rate,official_test,15,4,2,descent,1376,2,1,1
raw_pca,alt_rate,official_test,15,5,2,overall,6075,0,0,0
raw_pca,alt_rate,official_test,15,5,2,climb,1898,0,0,0
raw_pca,alt_rate,official_test,15,5,2,cruise,2050,0,0,0
raw_pca,alt_rate,official_test,15,5,2,descent,2127,0,0,0
raw_pca,alt_rate,official_test,15,6,2,overall,9157,15,1,13
raw_pca,alt_rate,official_test,15,6,2,climb,3768,0,0,0
raw_pca,alt_rate,official_test,15,6,2,cruise,2226,0,0,0
raw_pca,alt_rate,official_test,15,6,2,descent,3163,15,1,13
raw_pca,alt_rate,official_test,15,7,2,overall,5892,101,1,16
raw_pca,alt_rate,official_test,15,7,2,climb,3460,1,1,1
raw_pca,alt_rate,official_test,15,7,2,cruise,1497,0,0,0
raw_pca,alt_rate,official_test,15,7,2,descent,935,100,1,15
raw_pca,alt_rate,official_test,15,8,2,overall,4015,1,1,1
raw_pca,alt_rate,official_test,15,8,2,climb,913,0,0,0
raw_pca,alt_rate,official_test,15,8,2,cruise,973,0,0,0
raw_pca,alt_rate,official_test,15,8,2,descent,2129,1,1,1
raw_pca,alt_rate,official_test,15,9,2,overall,8714,40,1,38
raw_pca,alt_rate,official_test,15,9,2,climb,2654,0,0,0
raw_pca,alt_rate,official_test,15,9,2,cruise,4350,21,1,21
raw_pca,alt_rate,official_test,15,9,2,descent,1710,19,1,17
raw_pca,alt_rate,official_test,15,10,2,overall,5218,0,0,0
raw_pca,alt_rate,official_test,15,10,2,climb,2880,0,0,0
raw_pca,alt_rate,official_test,15,10,2,cruise,758,0,0,0
raw_pca,alt_rate,official_test,15,10,2,descent,1580,0,0,0
raw_pca,alt_rate,official_test,15,11,2,overall,6001,3,1,2
raw_pca,alt_rate,official_test,15,11,2,climb,2567,0,0,0
raw_pca,alt_rate,official_test,15,11,2,cruise,1521,0,0,0
raw_pca,alt_rate,official_test,15,11,2,descent,1913,3,1,2
raw_pca,alt_rate,official_test,15,12,2,overall,8363,1,1,1
raw_pca,alt_rate,official_test,15,12,2,climb,2146,0,0,0
raw_pca,alt_rate,official_test,15,12,2,cruise,2656,0,0,0
raw_pca,alt_rate,official_test,15,12,2,descent,3561,1,1,1
raw_pca,alt_rate,official_test,15,13,2,overall,5761,4,1,3
raw_pca,alt_rate,official_test,15,13,2,climb,1955,0,0,0
raw_pca,alt_rate,official_test,15,13,2,cruise,2104,0,0,0
raw_pca,alt_rate,official_test,15,13,2,descent,1702,4,1,3
raw_pca,alt_rate,official_test,15,14,2,overall,6942,0,0,0
raw_pca,alt_rate,official_test,15,14,2,climb,2466,0,0,0
raw_pca,alt_rate,official_test,15,14,2,cruise,2580,0,0,0
raw_pca,alt_rate,official_test,15,14,2,descent,1896,0,0,0
raw_pca,alt_rate,official_test,15,15,2,overall,8154,11,1,11
raw_pca,alt_rate,official_test,15,15,2,climb,2342,0,0,0
raw_pca,alt_rate,official_test,15,15,2,cruise,2353,9,1,9
raw_pca,alt_rate,official_test,15,15,2,descent,3459,2,1,2
raw_pca,alt_rate,official_test,15,16,2,overall,5218,0,0,0
raw_pca,alt_rate,official_test,15,16,2,climb,2880,0,0,0
raw_pca,alt_rate,official_test,15,16,2,cruise,758,0,0,0
raw_pca,alt_rate,official_test,15,16,2,descent,1580,0,0,0
raw_pca,alt_rate,official_test,15,17,2,overall,5804,56,1,13
raw_pca,alt_rate,official_test,15,17,2,climb,2122,0,0,0
raw_pca,alt_rate,official_test,15,17,2,cruise,1784,0,0,0
raw_pca,alt_rate,official_test,15,17,2,descent,1898,56,1,13
raw_pca,alt_rate,official_test,15,18,2,overall,8154,13,1,13
raw_pca,alt_rate,official_test,15,18,2,climb,2342,0,0,0
raw_pca,alt_rate,official_test,15,18,2,cruise,2353,9,1,9
raw_pca,alt_rate,official_test,15,18,2,descent,3459,4,1,4
raw_pca,alt_rate,official_test,15,19,2,overall,6782,34,1,31
raw_pca,alt_rate,official_test,15,19,2,climb,3211,0,0,0
raw_pca,alt_rate,official_test,15,19,2,cruise,567,17,1,15
raw_pca,alt_rate,official_test,15,19,2,descent,3004,17,1,16
raw_pca,alt_rate,official_test,15,20,2,overall,6265,0,0,0
raw_pca,alt_rate,official_test,15,20,2,climb,1427,0,0,0
raw_pca,alt_rate,official_test,15,20,2,cruise,2185,0,0,0
raw_pca,alt_rate,official_test,15,20,2,descent,2653,0,0,0
raw_pca,alt_rate,official_test,15,21,2,overall,6381,1,1,1
raw_pca,alt_rate,official_test,15,21,2,climb,1431,0,0,0
raw_pca,alt_rate,official_test,15,21,2,cruise,1684,0,0,0
raw_pca,alt_rate,official_test,15,21,2,descent,3266,1,1,1
raw_pca,alt_rate,official_test,15,22,2,overall,5501,22,1,18
raw_pca,alt_rate,official_test,15,22,2,climb,2711,0,0,0
raw_pca,alt_rate,official_test,15,22,2,cruise,1270,0,0,0
raw_pca,alt_rate,official_test,15,22,2,descent,1520,22,1,18
raw_pca,alt_rate,official_test,15,23,2,overall,6887,1,1,1
raw_pca,alt_rate,official_test,15,23,2,climb,2052,0,0,0
raw_pca,alt_rate,official_test,15,23,2,cruise,2880,0,0,0
raw_pca,alt_rate,official_test,15,23,2,descent,1955,1,1,1
condition_corrected_pca,primary,official_test,11,1,3,overall,11007,94,1,42
condition_corrected_pca,primary,official_test,11,1,3,climb,2506,0,0,0
condition_corrected_pca,primary,official_test,11,1,3,cruise,4386,35,1,14
condition_corrected_pca,primary,official_test,11,1,3,descent,4115,59,1,28
condition_corrected_pca,primary,official_test,11,2,3,overall,17636,267,1,70
condition_corrected_pca,primary,official_test,11,2,3,climb,3612,0,0,0
condition_corrected_pca,primary,official_test,11,2,3,cruise,10521,37,1,12
condition_corrected_pca,primary,official_test,11,2,3,descent,3503,230,1,58
condition_corrected_pca,primary,official_test,11,3,3,overall,9831,259,1,75
condition_corrected_pca,primary,official_test,11,3,3,climb,2031,1,1,1
condition_corrected_pca,primary,official_test,11,3,3,cruise,3448,28,1,8
condition_corrected_pca,primary,official_test,11,3,3,descent,4352,230,1,66
condition_corrected_pca,primary,official_test,11,4,3,overall,13140,84,1,33
condition_corrected_pca,primary,official_test,11,4,3,climb,2902,0,0,0
condition_corrected_pca,primary,official_test,11,4,3,cruise,7069,0,0,0
condition_corrected_pca,primary,official_test,11,4,3,descent,3169,84,1,33
condition_corrected_pca,primary,official_test,11,5,3,overall,13751,126,1,68
condition_corrected_pca,primary,official_test,11,5,3,climb,2138,0,0,0
condition_corrected_pca,primary,official_test,11,5,3,cruise,6376,11,1,7
condition_corrected_pca,primary,official_test,11,5,3,descent,5237,115,1,61
condition_corrected_pca,primary,official_test,11,6,3,overall,11689,140,1,60
condition_corrected_pca,primary,official_test,11,6,3,climb,2583,0,0,0
condition_corrected_pca,primary,official_test,11,6,3,cruise,5477,36,1,19
condition_corrected_pca,primary,official_test,11,6,3,descent,3629,104,1,41
condition_corrected_pca,primary,official_test,11,7,3,overall,11007,100,1,45
condition_corrected_pca,primary,official_test,11,7,3,climb,2506,0,0,0
condition_corrected_pca,primary,official_test,11,7,3,cruise,4386,41,1,17
condition_corrected_pca,primary,official_test,11,7,3,descent,4115,59,1,28
condition_corrected_pca,primary,official_test,11,8,3,overall,8826,221,1,30
condition_corrected_pca,primary,official_test,11,8,3,climb,4368,22,1,5
condition_corrected_pca,primary,official_test,11,8,3,cruise,2947,120,1,2
condition_corrected_pca,primary,official_test,11,8,3,descent,1511,79,1,23
condition_corrected_pca,primary,official_test,11,9,3,overall,8928,152,1,43
condition_corrected_pca,primary,official_test,11,9,3,climb,2151,19,1,9
condition_corrected_pca,primary,official_test,11,9,3,cruise,4055,8,1,3
condition_corrected_pca,primary,official_test,11,9,3,descent,2722,125,1,31
condition_corrected_pca,primary,official_test,11,10,3,overall,13940,30,1,22
condition_corrected_pca,primary,official_test,11,10,3,climb,3800,0,0,0
condition_corrected_pca,primary,official_test,11,10,3,cruise,6079,4,1,2
condition_corrected_pca,primary,official_test,11,10,3,descent,4061,26,1,20
condition_corrected_pca,primary,official_test,11,11,3,overall,13751,116,1,54
condition_corrected_pca,primary,official_test,11,11,3,climb,2138,0,0,0
condition_corrected_pca,primary,official_test,11,11,3,cruise,6376,9,1,9
condition_corrected_pca,primary,official_test,11,11,3,descent,5237,107,1,45
condition_corrected_pca,primary,official_test,11,12,3,overall,14346,94,1,35
condition_corrected_pca,primary,official_test,11,12,3,climb,3405,3,1,1
condition_corrected_pca,primary,official_test,11,12,3,cruise,2752,24,1,6
condition_corrected_pca,primary,official_test,11,12,3,descent,8189,67,1,28
condition_corrected_pca,primary,official_test,11,13,3,overall,10704,100,1,32
condition_corrected_pca,primary,official_test,11,13,3,climb,2712,0,0,0
condition_corrected_pca,primary,official_test,11,13,3,cruise,4440,34,1,13
condition_corrected_pca,primary,official_test,11,13,3,descent,3552,66,1,19
condition_corrected_pca,primary,official_test,11,14,3,overall,11573,103,1,56
condition_corrected_pca,primary,official_test,11,14,3,climb,3378,0,0,0
condition_corrected_pca,primary,official_test,11,14,3,cruise,2869,5,1,5
condition_corrected_pca,primary,official_test,11,14,3,descent,5326,98,1,51
condition_corrected_pca,primary,official_test,11,15,3,overall,7701,39,1,21
condition_corrected_pca,primary,official_test,11,15,3,climb,2139,2,1,2
condition_corrected_pca,primary,official_test,11,15,3,cruise,1849,0,0,0
condition_corrected_pca,primary,official_test,11,15,3,descent,3713,37,1,19
condition_corrected_pca,primary,official_test,11,16,3,overall,11457,96,1,30
condition_corrected_pca,primary,official_test,11,16,3,climb,3291,0,0,0
condition_corrected_pca,primary,official_test,11,16,3,cruise,5172,2,1,1
condition_corrected_pca,primary,official_test,11,16,3,descent,2994,94,1,29
condition_corrected_pca,primary,official_test,11,17,3,overall,11457,100,1,27
condition_corrected_pca,primary,official_test,11,17,3,climb,3291,0,0,0
condition_corrected_pca,primary,official_test,11,17,3,cruise,5172,2,1,1
condition_corrected_pca,primary,official_test,11,17,3,descent,2994,98,1,26
condition_corrected_pca,primary,official_test,11,18,3,overall,12562,202,1,63
condition_corrected_pca,primary,official_test,11,18,3,climb,4727,0,0,0
condition_corrected_pca,primary,official_test,11,18,3,cruise,3161,10,1,4
condition_corrected_pca,primary,official_test,11,18,3,descent,4674,192,1,59
condition_corrected_pca,primary,official_test,14,1,1,overall,2551,22,1,7
condition_corrected_pca,primary,official_test,14,1,1,climb,79,0,0,0
condition_corrected_pca,primary,official_test,14,1,1,cruise,2364,15,1,4
condition_corrected_pca,primary,official_test,14,1,1,descent,108,7,1,3
condition_corrected_pca,primary,official_test,14,2,1,overall,1528,30,1,12
condition_corrected_pca,primary,official_test,14,2,1,climb,435,0,0,0
condition_corrected_pca,primary,official_test,14,2,1,cruise,592,4,1,3
condition_corrected_pca,primary,official_test,14,2,1,descent,501,26,1,9
condition_corrected_pca,primary,official_test,14,3,1,overall,1887,37,1,16
condition_corrected_pca,primary,official_test,14,3,1,climb,227,10,1,3
condition_corrected_pca,primary,official_test,14,3,1,cruise,1396,23,1,11
condition_corrected_pca,primary,official_test,14,3,1,descent,264,4,1,3
condition_corrected_pca,primary,official_test,14,4,1,overall,1303,79,1,25
condition_corrected_pca,primary,official_test,14,4,1,climb,87,7,1,1
condition_corrected_pca,primary,official_test,14,4,1,cruise,1069,48,1,18
condition_corrected_pca,primary,official_test,14,4,1,descent,147,24,1,7
condition_corrected_pca,primary,official_test,14,5,1,overall,2641,102,1,15
condition_corrected_pca,primary,official_test,14,5,1,climb,1059,0,0,0
condition_corrected_pca,primary,official_test,14,5,1,cruise,390,0,0,0
condition_corrected_pca,primary,official_test,14,5,1,descent,1192,102,1,15
condition_corrected_pca,primary,official_test,14,6,1,overall,2918,25,1,14
condition_corrected_pca,primary,official_test,14,6,1,climb,222,0,0,0
condition_corrected_pca,primary,official_test,14,6,1,cruise,1468,11,1,9
condition_corrected_pca,primary,official_test,14,6,1,descent,1228,14,1,5
condition_corrected_pca,primary,official_test,14,7,1,overall,1303,78,1,25
condition_corrected_pca,primary,official_test,14,7,1,climb,87,7,1,1
condition_corrected_pca,primary,official_test,14,7,1,cruise,1069,47,1,18
condition_corrected_pca,primary,official_test,14,7,1,descent,147,24,1,7
condition_corrected_pca,primary,official_test,14,8,1,overall,2551,22,1,7
condition_corrected_pca,primary,official_test,14,8,1,climb,79,0,0,0
condition_corrected_pca,primary,official_test,14,8,1,cruise,2364,15,1,4
condition_corrected_pca,primary,official_test,14,8,1,descent,108,7,1,3
condition_corrected_pca,primary,official_test,14,9,1,overall,1706,26,1,10
condition_corrected_pca,primary,official_test,14,9,1,climb,38,0,0,0
condition_corrected_pca,primary,official_test,14,9,1,cruise,47,0,0,0
condition_corrected_pca,primary,official_test,14,9,1,descent,1621,26,1,10
condition_corrected_pca,primary,official_test,14,10,1,overall,1706,26,1,10
condition_corrected_pca,primary,official_test,14,10,1,climb,38,0,0,0
condition_corrected_pca,primary,official_test,14,10,1,cruise,47,0,0,0
condition_corrected_pca,primary,official_test,14,10,1,descent,1621,26,1,10
condition_corrected_pca,primary,official_test,14,11,1,overall,2346,1,1,1
condition_corrected_pca,primary,official_test,14,11,1,climb,482,0,0,0
condition_corrected_pca,primary,official_test,14,11,1,cruise,1040,1,1,1
condition_corrected_pca,primary,official_test,14,11,1,descent,824,0,0,0
condition_corrected_pca,primary,official_test,14,12,1,overall,2641,106,1,14
condition_corrected_pca,primary,official_test,14,12,1,climb,1059,0,0,0
condition_corrected_pca,primary,official_test,14,12,1,cruise,390,0,0,0
condition_corrected_pca,primary,official_test,14,12,1,descent,1192,106,1,14
condition_corrected_pca,primary,official_test,14,13,1,overall,1303,78,1,27
condition_corrected_pca,primary,official_test,14,13,1,climb,87,7,1,1
condition_corrected_pca,primary,official_test,14,13,1,cruise,1069,47,1,20
condition_corrected_pca,primary,official_test,14,13,1,descent,147,24,1,7
condition_corrected_pca,primary,official_test,14,14,1,overall,2629,14,1,8
condition_corrected_pca,primary,official_test,14,14,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,14,1,cruise,1339,6,1,5
condition_corrected_pca,primary,official_test,14,14,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,15,1,overall,1930,10,1,6
condition_corrected_pca,primary,official_test,14,15,1,climb,486,0,0,0
condition_corrected_pca,primary,official_test,14,15,1,cruise,795,3,1,3
condition_corrected_pca,primary,official_test,14,15,1,descent,649,7,1,3
condition_corrected_pca,primary,official_test,14,16,1,overall,1528,28,1,10
condition_corrected_pca,primary,official_test,14,16,1,climb,435,0,0,0
condition_corrected_pca,primary,official_test,14,16,1,cruise,592,3,1,2
condition_corrected_pca,primary,official_test,14,16,1,descent,501,25,1,8
condition_corrected_pca,primary,official_test,14,17,1,overall,2641,108,1,13
condition_corrected_pca,primary,official_test,14,17,1,climb,1059,0,0,0
condition_corrected_pca,primary,official_test,14,17,1,cruise,390,0,0,0
condition_corrected_pca,primary,official_test,14,17,1,descent,1192,108,1,13
condition_corrected_pca,primary,official_test,14,18,1,overall,2629,14,1,8
condition_corrected_pca,primary,official_test,14,18,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,18,1,cruise,1339,6,1,5
condition_corrected_pca,primary,official_test,14,18,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,19,1,overall,1706,26,1,10
condition_corrected_pca,primary,official_test,14,19,1,climb,38,0,0,0
condition_corrected_pca,primary,official_test,14,19,1,cruise,47,0,0,0
condition_corrected_pca,primary,official_test,14,19,1,descent,1621,26,1,10
condition_corrected_pca,primary,official_test,14,20,1,overall,2629,14,1,8
condition_corrected_pca,primary,official_test,14,20,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,20,1,cruise,1339,6,1,5
condition_corrected_pca,primary,official_test,14,20,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,21,1,overall,1706,26,1,10
condition_corrected_pca,primary,official_test,14,21,1,climb,38,0,0,0
condition_corrected_pca,primary,official_test,14,21,1,cruise,47,0,0,0
condition_corrected_pca,primary,official_test,14,21,1,descent,1621,26,1,10
condition_corrected_pca,primary,official_test,14,22,1,overall,1887,33,1,14
condition_corrected_pca,primary,official_test,14,22,1,climb,227,6,1,1
condition_corrected_pca,primary,official_test,14,22,1,cruise,1396,23,1,11
condition_corrected_pca,primary,official_test,14,22,1,descent,264,4,1,3
condition_corrected_pca,primary,official_test,14,23,1,overall,2629,14,1,8
condition_corrected_pca,primary,official_test,14,23,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,23,1,cruise,1339,6,1,5
condition_corrected_pca,primary,official_test,14,23,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,24,1,overall,2641,110,1,11
condition_corrected_pca,primary,official_test,14,24,1,climb,1059,0,0,0
condition_corrected_pca,primary,official_test,14,24,1,cruise,390,0,0,0
condition_corrected_pca,primary,official_test,14,24,1,descent,1192,110,1,11
condition_corrected_pca,primary,official_test,14,25,1,overall,2551,21,1,6
condition_corrected_pca,primary,official_test,14,25,1,climb,79,0,0,0
condition_corrected_pca,primary,official_test,14,25,1,cruise,2364,14,1,3
condition_corrected_pca,primary,official_test,14,25,1,descent,108,7,1,3
condition_corrected_pca,primary,official_test,14,26,1,overall,2034,41,1,11
condition_corrected_pca,primary,official_test,14,26,1,climb,135,19,1,5
condition_corrected_pca,primary,official_test,14,26,1,cruise,84,0,0,0
condition_corrected_pca,primary,official_test,14,26,1,descent,1815,22,1,6
condition_corrected_pca,primary,official_test,14,27,1,overall,1887,35,1,15
condition_corrected_pca,primary,official_test,14,27,1,climb,227,7,1,1
condition_corrected_pca,primary,official_test,14,27,1,cruise,1396,24,1,12
condition_corrected_pca,primary,official_test,14,27,1,descent,264,4,1,3
condition_corrected_pca,primary,official_test,14,28,1,overall,2629,14,1,8
condition_corrected_pca,primary,official_test,14,28,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,28,1,cruise,1339,6,1,5
condition_corrected_pca,primary,official_test,14,28,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,29,1,overall,1887,31,1,15
condition_corrected_pca,primary,official_test,14,29,1,climb,227,3,1,1
condition_corrected_pca,primary,official_test,14,29,1,cruise,1396,24,1,12
condition_corrected_pca,primary,official_test,14,29,1,descent,264,4,1,3
condition_corrected_pca,primary,official_test,14,30,1,overall,1528,26,1,9
condition_corrected_pca,primary,official_test,14,30,1,climb,435,0,0,0
condition_corrected_pca,primary,official_test,14,30,1,cruise,592,1,1,1
condition_corrected_pca,primary,official_test,14,30,1,descent,501,25,1,8
condition_corrected_pca,primary,official_test,14,31,1,overall,2629,13,1,7
condition_corrected_pca,primary,official_test,14,31,1,climb,490,0,0,0
condition_corrected_pca,primary,official_test,14,31,1,cruise,1339,5,1,4
condition_corrected_pca,primary,official_test,14,31,1,descent,800,8,1,3
condition_corrected_pca,primary,official_test,14,32,1,overall,1006,142,1,27
condition_corrected_pca,primary,official_test,14,32,1,climb,262,5,1,2
condition_corrected_pca,primary,official_test,14,32,1,cruise,356,11,1,2
condition_corrected_pca,primary,official_test,14,32,1,descent,388,126,1,23
condition_corrected_pca,primary,official_test,14,33,1,overall,1528,28,1,9
condition_corrected_pca,primary,official_test,14,33,1,climb,435,0,0,0
condition_corrected_pca,primary,official_test,14,33,1,cruise,592,1,1,1
condition_corrected_pca,primary,official_test,14,33,1,descent,501,27,1,8
condition_corrected_pca,primary,official_test,14,34,1,overall,1944,36,1,18
condition_corrected_pca,primary,official_test,14,34,1,climb,142,0,0,0
condition_corrected_pca,primary,official_test,14,34,1,cruise,1554,18,1,11
condition_corrected_pca,primary,official_test,14,34,1,descent,248,18,1,7
condition_corrected_pca,primary,official_test,14,35,1,overall,1706,26,1,10
condition_corrected_pca,primary,official_test,14,35,1,climb,38,0,0,0
condition_corrected_pca,primary,official_test,14,35,1,cruise,47,0,0,0
condition_corrected_pca,primary,official_test,14,35,1,descent,1621,26,1,10
condition_corrected_pca,primary,official_test,15,1,2,overall,2669,14,1,9
condition_corrected_pca,primary,official_test,15,1,2,climb,625,0,0,0
condition_corrected_pca,primary,official_test,15,1,2,cruise,752,0,0,0
condition_corrected_pca,primary,official_test,15,1,2,descent,1292,14,1,9
condition_corrected_pca,primary,official_test,15,2,2,overall,7711,10,1,6
condition_corrected_pca,primary,official_test,15,2,2,climb,2028,0,0,0
condition_corrected_pca,primary,official_test,15,2,2,cruise,3298,0,0,0
condition_corrected_pca,primary,official_test,15,2,2,descent,2385,10,1,6
condition_corrected_pca,primary,official_test,15,3,2,overall,5503,116,1,33
condition_corrected_pca,primary,official_test,15,3,2,climb,3519,0,0,0
condition_corrected_pca,primary,official_test,15,3,2,cruise,722,10,1,2
condition_corrected_pca,primary,official_test,15,3,2,descent,1262,106,1,31
condition_corrected_pca,primary,official_test,15,4,2,overall,6372,13,1,5
condition_corrected_pca,primary,official_test,15,4,2,climb,2754,8,1,3
