seed,stage,epoch,train_loss,validation_loss,best_epoch,epochs_run,max_epochs,patience,min_delta,fit_units,validation_units
0,engine_disjoint_epoch_selection,139,0.038420006588699956,0.01591248313354407,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,140,0.03815654511539571,0.015862635592707553,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,141,0.03795778308523922,0.015630075520942383,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,142,0.037825216594616545,0.015746890512331746,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,143,0.03763838393275596,0.015500709188759563,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,144,0.037469401081607116,0.015353265272045825,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,145,0.03726674422365198,0.01534821308734283,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,146,0.037104816171778035,0.01527202759998102,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,147,0.036955487594904045,0.015170548296119194,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,148,0.03681844793680895,0.0149978403443919,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,149,0.03665036449472697,0.015047500084063801,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,150,0.03659998911883816,0.01469777475506852,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,151,0.03642891503935745,0.014843625584506566,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,152,0.0362066409192536,0.014900458661917066,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,153,0.036075278748489516,0.014643249742858645,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,154,0.03591448629201269,0.01440092667753228,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,155,0.03570956567449175,0.014351808560864127,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,156,0.03553725213523503,0.014288357103712712,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,157,0.03541144886898224,0.014118379936493852,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,158,0.035273662833280345,0.014185160697131579,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,159,0.03512780492811972,0.01409745733100644,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,160,0.03499987278773827,0.01409772269738579,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,161,0.034905762357029156,0.013996088707594292,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,162,0.0347875661916223,0.013915163074387617,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,163,0.03457379123661245,0.013901934093652252,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,164,0.03462447526771041,0.013734790834894938,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,165,0.03441546874188901,0.01373777854028656,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,166,0.03416157598331305,0.013845339934883127,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,167,0.034166513544956534,0.013696284039652284,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,168,0.034050748370558576,0.013705411620752374,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,169,0.03386938347984966,0.013695437267537273,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
0,engine_disjoint_epoch_selection,170,0.03374749940891202,0.013663043233515415,170,170,600,6.0,0.0001,"1,2,3,5,6,7",9
